ContestId,ContestExtId,ContestName,ContestPartyAffiliation,ContestVoteFor,ContestType,ContestOrder,PrecinctId,PrecinctExtId,PrecinctName,PrecinctOrder,PrecinctStatus,PrecinctRegistered,PrecinctTurnout,PrecinctTurnoutPerc,CandidateId,CandidateExtId,CandidateName,CandidateType,CandidateAffiliation,CandidateOrder,Registered,Turnout,TurnoutPerc,Overvotes,Undervotes,Votes,Turnout_EARLY VOTE,Overvotes_EARLY VOTE,Undervotes_EARLY VOTE,Votes_EARLY VOTE,Turnout_ELECTION DAY,Overvotes_ELECTION DAY,Undervotes_ELECTION DAY,Votes_ELECTION DAY,Turnout_PROVISIONAL,Overvotes_PROVISIONAL,Undervotes_PROVISIONAL,Votes_PROVISIONAL
1,,Presidential Electors,,1,Candidacy,1,1,1,0001 ACACIA,1,0,4764,3284,0.69,1,1,TRUMP / PENCE,R,REP,1,4764,3284,0.69,7,10,1453,2932,7,8,1250,352,0,2,203,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,1,1,0001 ACACIA,1,0,4764,3284,0.69,2,1,BIDEN / HARRIS,R,DEM,2,4764,3284,0.69,7,10,1744,2932,7,8,1610,352,0,2,134,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,1,1,0001 ACACIA,1,0,4764,3284,0.69,592,,JORGENSEN / COHEN,R,LBT,3,4764,3284,0.69,7,10,60,2932,7,8,48,352,0,2,12,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,1,1,0001 ACACIA,1,0,4764,3284,0.69,600,,Write-in,W,,4,4764,3284,0.69,7,10,0,2932,7,8,0,352,0,2,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,1,1,0001 ACACIA,1,0,4764,3284,0.69,777,,BODDIE / STONEHAM,Q,,5,4764,3284,0.69,7,10,0,2932,7,8,0,352,0,2,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,1,1,0001 ACACIA,1,0,4764,3284,0.69,778,,CUMMINGS / HUBER,Q,,6,4764,3284,0.69,7,10,0,2932,7,8,0,352,0,2,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,1,1,0001 ACACIA,1,0,4764,3284,0.69,779,,HAWKINS / WALKER,Q,,7,4764,3284,0.69,7,10,1,2932,7,8,1,352,0,2,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,1,1,0001 ACACIA,1,0,4764,3284,0.69,780,,LA RIVA / FREEMAN,Q,,8,4764,3284,0.69,7,10,0,2932,7,8,0,352,0,2,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,1,1,0001 ACACIA,1,0,4764,3284,0.69,781,,SIMMONS / ROZE,Q,,9,4764,3284,0.69,7,10,0,2932,7,8,0,352,0,2,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,1,1,0001 ACACIA,1,0,4764,3284,0.69,800,,NOT QUALIFIED,Q,,10,4764,3284,0.69,7,10,9,2932,7,8,8,352,0,2,1,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,2,2,0002 ACOMA,2,0,3360,2853,0.85,1,1,TRUMP / PENCE,R,REP,1,3360,2853,0.85,8,12,1765,2614,8,11,1573,239,0,1,192,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,2,2,0002 ACOMA,2,0,3360,2853,0.85,2,1,BIDEN / HARRIS,R,DEM,2,3360,2853,0.85,8,12,1013,2614,8,11,968,239,0,1,45,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,2,2,0002 ACOMA,2,0,3360,2853,0.85,592,,JORGENSEN / COHEN,R,LBT,3,3360,2853,0.85,8,12,44,2614,8,11,43,239,0,1,1,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,2,2,0002 ACOMA,2,0,3360,2853,0.85,600,,Write-in,W,,4,3360,2853,0.85,8,12,0,2614,8,11,0,239,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,2,2,0002 ACOMA,2,0,3360,2853,0.85,777,,BODDIE / STONEHAM,Q,,5,3360,2853,0.85,8,12,0,2614,8,11,0,239,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,2,2,0002 ACOMA,2,0,3360,2853,0.85,778,,CUMMINGS / HUBER,Q,,6,3360,2853,0.85,8,12,0,2614,8,11,0,239,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,2,2,0002 ACOMA,2,0,3360,2853,0.85,779,,HAWKINS / WALKER,Q,,7,3360,2853,0.85,8,12,1,2614,8,11,1,239,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,2,2,0002 ACOMA,2,0,3360,2853,0.85,780,,LA RIVA / FREEMAN,Q,,8,3360,2853,0.85,8,12,0,2614,8,11,0,239,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,2,2,0002 ACOMA,2,0,3360,2853,0.85,781,,SIMMONS / ROZE,Q,,9,3360,2853,0.85,8,12,0,2614,8,11,0,239,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,2,2,0002 ACOMA,2,0,3360,2853,0.85,800,,NOT QUALIFIED,Q,,10,3360,2853,0.85,8,12,10,2614,8,11,10,239,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,3,3,0003 ACUNA,3,0,3421,1991,0.58,1,1,TRUMP / PENCE,R,REP,1,3421,1991,0.58,26,4,323,1773,25,4,280,218,1,0,43,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,3,3,0003 ACUNA,3,0,3421,1991,0.58,2,1,BIDEN / HARRIS,R,DEM,2,3421,1991,0.58,26,4,1621,1773,25,4,1449,218,1,0,172,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,3,3,0003 ACUNA,3,0,3421,1991,0.58,592,,JORGENSEN / COHEN,R,LBT,3,3421,1991,0.58,26,4,13,1773,25,4,11,218,1,0,2,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,3,3,0003 ACUNA,3,0,3421,1991,0.58,600,,Write-in,W,,4,3421,1991,0.58,26,4,0,1773,25,4,0,218,1,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,3,3,0003 ACUNA,3,0,3421,1991,0.58,777,,BODDIE / STONEHAM,Q,,5,3421,1991,0.58,26,4,0,1773,25,4,0,218,1,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,3,3,0003 ACUNA,3,0,3421,1991,0.58,778,,CUMMINGS / HUBER,Q,,6,3421,1991,0.58,26,4,0,1773,25,4,0,218,1,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,3,3,0003 ACUNA,3,0,3421,1991,0.58,779,,HAWKINS / WALKER,Q,,7,3421,1991,0.58,26,4,0,1773,25,4,0,218,1,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,3,3,0003 ACUNA,3,0,3421,1991,0.58,780,,LA RIVA / FREEMAN,Q,,8,3421,1991,0.58,26,4,0,1773,25,4,0,218,1,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,3,3,0003 ACUNA,3,0,3421,1991,0.58,781,,SIMMONS / ROZE,Q,,9,3421,1991,0.58,26,4,0,1773,25,4,0,218,1,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,3,3,0003 ACUNA,3,0,3421,1991,0.58,800,,NOT QUALIFIED,Q,,10,3421,1991,0.58,26,4,4,1773,25,4,4,218,1,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,4,4,0004 ADOBE,4,0,2643,2097,0.79,1,1,TRUMP / PENCE,R,REP,1,2643,2097,0.79,4,10,1178,1907,4,10,1038,190,0,0,140,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,4,4,0004 ADOBE,4,0,2643,2097,0.79,2,1,BIDEN / HARRIS,R,DEM,2,2643,2097,0.79,4,10,861,1907,4,10,814,190,0,0,47,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,4,4,0004 ADOBE,4,0,2643,2097,0.79,592,,JORGENSEN / COHEN,R,LBT,3,2643,2097,0.79,4,10,42,1907,4,10,39,190,0,0,3,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,4,4,0004 ADOBE,4,0,2643,2097,0.79,600,,Write-in,W,,4,2643,2097,0.79,4,10,0,1907,4,10,0,190,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,4,4,0004 ADOBE,4,0,2643,2097,0.79,777,,BODDIE / STONEHAM,Q,,5,2643,2097,0.79,4,10,0,1907,4,10,0,190,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,4,4,0004 ADOBE,4,0,2643,2097,0.79,778,,CUMMINGS / HUBER,Q,,6,2643,2097,0.79,4,10,0,1907,4,10,0,190,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,4,4,0004 ADOBE,4,0,2643,2097,0.79,779,,HAWKINS / WALKER,Q,,7,2643,2097,0.79,4,10,0,1907,4,10,0,190,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,4,4,0004 ADOBE,4,0,2643,2097,0.79,780,,LA RIVA / FREEMAN,Q,,8,2643,2097,0.79,4,10,0,1907,4,10,0,190,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,4,4,0004 ADOBE,4,0,2643,2097,0.79,781,,SIMMONS / ROZE,Q,,9,2643,2097,0.79,4,10,0,1907,4,10,0,190,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,4,4,0004 ADOBE,4,0,2643,2097,0.79,800,,NOT QUALIFIED,Q,,10,2643,2097,0.79,4,10,2,1907,4,10,2,190,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,5,5,0005 ADORA,5,0,7974,6860,0.86,1,1,TRUMP / PENCE,R,REP,1,7974,6860,0.86,10,30,3909,6380,10,30,3539,480,0,0,370,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,5,5,0005 ADORA,5,0,7974,6860,0.86,2,1,BIDEN / HARRIS,R,DEM,2,7974,6860,0.86,10,30,2798,6380,10,30,2694,480,0,0,104,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,5,5,0005 ADORA,5,0,7974,6860,0.86,592,,JORGENSEN / COHEN,R,LBT,3,7974,6860,0.86,10,30,89,6380,10,30,83,480,0,0,6,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,5,5,0005 ADORA,5,0,7974,6860,0.86,600,,Write-in,W,,4,7974,6860,0.86,10,30,0,6380,10,30,0,480,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,5,5,0005 ADORA,5,0,7974,6860,0.86,777,,BODDIE / STONEHAM,Q,,5,7974,6860,0.86,10,30,0,6380,10,30,0,480,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,5,5,0005 ADORA,5,0,7974,6860,0.86,778,,CUMMINGS / HUBER,Q,,6,7974,6860,0.86,10,30,0,6380,10,30,0,480,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,5,5,0005 ADORA,5,0,7974,6860,0.86,779,,HAWKINS / WALKER,Q,,7,7974,6860,0.86,10,30,4,6380,10,30,4,480,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,5,5,0005 ADORA,5,0,7974,6860,0.86,780,,LA RIVA / FREEMAN,Q,,8,7974,6860,0.86,10,30,0,6380,10,30,0,480,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,5,5,0005 ADORA,5,0,7974,6860,0.86,781,,SIMMONS / ROZE,Q,,9,7974,6860,0.86,10,30,0,6380,10,30,0,480,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,5,5,0005 ADORA,5,0,7974,6860,0.86,800,,NOT QUALIFIED,Q,,10,7974,6860,0.86,10,30,20,6380,10,30,20,480,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,6,6,0006 AGUA FRIA,6,0,1652,1408,0.85,1,1,TRUMP / PENCE,R,REP,1,1652,1408,0.85,4,9,801,1351,4,9,754,57,0,0,47,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,6,6,0006 AGUA FRIA,6,0,1652,1408,0.85,2,1,BIDEN / HARRIS,R,DEM,2,1652,1408,0.85,4,9,572,1351,4,9,565,57,0,0,7,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,6,6,0006 AGUA FRIA,6,0,1652,1408,0.85,592,,JORGENSEN / COHEN,R,LBT,3,1652,1408,0.85,4,9,19,1351,4,9,18,57,0,0,1,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,6,6,0006 AGUA FRIA,6,0,1652,1408,0.85,600,,Write-in,W,,4,1652,1408,0.85,4,9,0,1351,4,9,0,57,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,6,6,0006 AGUA FRIA,6,0,1652,1408,0.85,777,,BODDIE / STONEHAM,Q,,5,1652,1408,0.85,4,9,0,1351,4,9,0,57,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,6,6,0006 AGUA FRIA,6,0,1652,1408,0.85,778,,CUMMINGS / HUBER,Q,,6,1652,1408,0.85,4,9,0,1351,4,9,0,57,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,6,6,0006 AGUA FRIA,6,0,1652,1408,0.85,779,,HAWKINS / WALKER,Q,,7,1652,1408,0.85,4,9,0,1351,4,9,0,57,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,6,6,0006 AGUA FRIA,6,0,1652,1408,0.85,780,,LA RIVA / FREEMAN,Q,,8,1652,1408,0.85,4,9,0,1351,4,9,0,57,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,6,6,0006 AGUA FRIA,6,0,1652,1408,0.85,781,,SIMMONS / ROZE,Q,,9,1652,1408,0.85,4,9,0,1351,4,9,0,57,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,6,6,0006 AGUA FRIA,6,0,1652,1408,0.85,800,,NOT QUALIFIED,Q,,10,1652,1408,0.85,4,9,3,1351,4,9,1,57,0,0,2,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,7,7,0007 AGUILA,7,0,412,323,0.78,1,1,TRUMP / PENCE,R,REP,1,412,323,0.78,4,1,217,233,3,0,157,90,1,1,60,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,7,7,0007 AGUILA,7,0,412,323,0.78,2,1,BIDEN / HARRIS,R,DEM,2,412,323,0.78,4,1,100,233,3,0,72,90,1,1,28,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,7,7,0007 AGUILA,7,0,412,323,0.78,592,,JORGENSEN / COHEN,R,LBT,3,412,323,0.78,4,1,1,233,3,0,1,90,1,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,7,7,0007 AGUILA,7,0,412,323,0.78,600,,Write-in,W,,4,412,323,0.78,4,1,0,233,3,0,0,90,1,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,7,7,0007 AGUILA,7,0,412,323,0.78,777,,BODDIE / STONEHAM,Q,,5,412,323,0.78,4,1,0,233,3,0,0,90,1,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,7,7,0007 AGUILA,7,0,412,323,0.78,778,,CUMMINGS / HUBER,Q,,6,412,323,0.78,4,1,0,233,3,0,0,90,1,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,7,7,0007 AGUILA,7,0,412,323,0.78,779,,HAWKINS / WALKER,Q,,7,412,323,0.78,4,1,0,233,3,0,0,90,1,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,7,7,0007 AGUILA,7,0,412,323,0.78,780,,LA RIVA / FREEMAN,Q,,8,412,323,0.78,4,1,0,233,3,0,0,90,1,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,7,7,0007 AGUILA,7,0,412,323,0.78,781,,SIMMONS / ROZE,Q,,9,412,323,0.78,4,1,0,233,3,0,0,90,1,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,7,7,0007 AGUILA,7,0,412,323,0.78,800,,NOT QUALIFIED,Q,,10,412,323,0.78,4,1,0,233,3,0,0,90,1,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,8,8,0008 AHWATUKEE,8,0,3951,3454,0.87,1,1,TRUMP / PENCE,R,REP,1,3951,3454,0.87,3,23,1454,3290,3,22,1342,164,0,1,112,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,8,8,0008 AHWATUKEE,8,0,3951,3454,0.87,2,1,BIDEN / HARRIS,R,DEM,2,3951,3454,0.87,3,23,1923,3290,3,22,1875,164,0,1,48,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,8,8,0008 AHWATUKEE,8,0,3951,3454,0.87,592,,JORGENSEN / COHEN,R,LBT,3,3951,3454,0.87,3,23,37,3290,3,22,37,164,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,8,8,0008 AHWATUKEE,8,0,3951,3454,0.87,600,,Write-in,W,,4,3951,3454,0.87,3,23,0,3290,3,22,0,164,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,8,8,0008 AHWATUKEE,8,0,3951,3454,0.87,777,,BODDIE / STONEHAM,Q,,5,3951,3454,0.87,3,23,0,3290,3,22,0,164,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,8,8,0008 AHWATUKEE,8,0,3951,3454,0.87,778,,CUMMINGS / HUBER,Q,,6,3951,3454,0.87,3,23,0,3290,3,22,0,164,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,8,8,0008 AHWATUKEE,8,0,3951,3454,0.87,779,,HAWKINS / WALKER,Q,,7,3951,3454,0.87,3,23,3,3290,3,22,3,164,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,8,8,0008 AHWATUKEE,8,0,3951,3454,0.87,780,,LA RIVA / FREEMAN,Q,,8,3951,3454,0.87,3,23,0,3290,3,22,0,164,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,8,8,0008 AHWATUKEE,8,0,3951,3454,0.87,781,,SIMMONS / ROZE,Q,,9,3951,3454,0.87,3,23,0,3290,3,22,0,164,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,8,8,0008 AHWATUKEE,8,0,3951,3454,0.87,800,,NOT QUALIFIED,Q,,10,3951,3454,0.87,3,23,11,3290,3,22,8,164,0,1,3,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,9,9,0009 AIRLINE CANAL,9,0,3446,2640,0.77,1,1,TRUMP / PENCE,R,REP,1,3446,2640,0.77,5,11,1168,2370,5,10,1019,270,0,1,149,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,9,9,0009 AIRLINE CANAL,9,0,3446,2640,0.77,2,1,BIDEN / HARRIS,R,DEM,2,3446,2640,0.77,5,11,1402,2370,5,10,1291,270,0,1,111,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,9,9,0009 AIRLINE CANAL,9,0,3446,2640,0.77,592,,JORGENSEN / COHEN,R,LBT,3,3446,2640,0.77,5,11,46,2370,5,10,40,270,0,1,6,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,9,9,0009 AIRLINE CANAL,9,0,3446,2640,0.77,600,,Write-in,W,,4,3446,2640,0.77,5,11,0,2370,5,10,0,270,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,9,9,0009 AIRLINE CANAL,9,0,3446,2640,0.77,777,,BODDIE / STONEHAM,Q,,5,3446,2640,0.77,5,11,0,2370,5,10,0,270,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,9,9,0009 AIRLINE CANAL,9,0,3446,2640,0.77,778,,CUMMINGS / HUBER,Q,,6,3446,2640,0.77,5,11,0,2370,5,10,0,270,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,9,9,0009 AIRLINE CANAL,9,0,3446,2640,0.77,779,,HAWKINS / WALKER,Q,,7,3446,2640,0.77,5,11,1,2370,5,10,1,270,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,9,9,0009 AIRLINE CANAL,9,0,3446,2640,0.77,780,,LA RIVA / FREEMAN,Q,,8,3446,2640,0.77,5,11,1,2370,5,10,0,270,0,1,1,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,9,9,0009 AIRLINE CANAL,9,0,3446,2640,0.77,781,,SIMMONS / ROZE,Q,,9,3446,2640,0.77,5,11,0,2370,5,10,0,270,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,9,9,0009 AIRLINE CANAL,9,0,3446,2640,0.77,800,,NOT QUALIFIED,Q,,10,3446,2640,0.77,5,11,6,2370,5,10,4,270,0,1,2,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,10,10,0010 ALAMO,10,0,3924,3201,0.82,1,1,TRUMP / PENCE,R,REP,1,3924,3201,0.82,5,19,1281,2817,5,16,1071,384,0,3,210,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,10,10,0010 ALAMO,10,0,3924,3201,0.82,2,1,BIDEN / HARRIS,R,DEM,2,3924,3201,0.82,5,19,1802,2817,5,16,1641,384,0,3,161,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,10,10,0010 ALAMO,10,0,3924,3201,0.82,592,,JORGENSEN / COHEN,R,LBT,3,3924,3201,0.82,5,19,68,2817,5,16,60,384,0,3,8,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,10,10,0010 ALAMO,10,0,3924,3201,0.82,600,,Write-in,W,,4,3924,3201,0.82,5,19,0,2817,5,16,0,384,0,3,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,10,10,0010 ALAMO,10,0,3924,3201,0.82,777,,BODDIE / STONEHAM,Q,,5,3924,3201,0.82,5,19,0,2817,5,16,0,384,0,3,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,10,10,0010 ALAMO,10,0,3924,3201,0.82,778,,CUMMINGS / HUBER,Q,,6,3924,3201,0.82,5,19,0,2817,5,16,0,384,0,3,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,10,10,0010 ALAMO,10,0,3924,3201,0.82,779,,HAWKINS / WALKER,Q,,7,3924,3201,0.82,5,19,10,2817,5,16,10,384,0,3,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,10,10,0010 ALAMO,10,0,3924,3201,0.82,780,,LA RIVA / FREEMAN,Q,,8,3924,3201,0.82,5,19,1,2817,5,16,1,384,0,3,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,10,10,0010 ALAMO,10,0,3924,3201,0.82,781,,SIMMONS / ROZE,Q,,9,3924,3201,0.82,5,19,0,2817,5,16,0,384,0,3,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,10,10,0010 ALAMO,10,0,3924,3201,0.82,800,,NOT QUALIFIED,Q,,10,3924,3201,0.82,5,19,15,2817,5,16,13,384,0,3,2,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,11,11,0011 ALEXANDER,11,0,5153,4662,0.90,1,1,TRUMP / PENCE,R,REP,1,5153,4662,0.90,5,23,1856,4479,5,22,1730,183,0,1,126,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,11,11,0011 ALEXANDER,11,0,5153,4662,0.90,2,1,BIDEN / HARRIS,R,DEM,2,5153,4662,0.90,5,23,2710,4479,5,22,2659,183,0,1,51,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,11,11,0011 ALEXANDER,11,0,5153,4662,0.90,592,,JORGENSEN / COHEN,R,LBT,3,5153,4662,0.90,5,23,47,4479,5,22,45,183,0,1,2,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,11,11,0011 ALEXANDER,11,0,5153,4662,0.90,600,,Write-in,W,,4,5153,4662,0.90,5,23,0,4479,5,22,0,183,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,11,11,0011 ALEXANDER,11,0,5153,4662,0.90,777,,BODDIE / STONEHAM,Q,,5,5153,4662,0.90,5,23,0,4479,5,22,0,183,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,11,11,0011 ALEXANDER,11,0,5153,4662,0.90,778,,CUMMINGS / HUBER,Q,,6,5153,4662,0.90,5,23,0,4479,5,22,0,183,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,11,11,0011 ALEXANDER,11,0,5153,4662,0.90,779,,HAWKINS / WALKER,Q,,7,5153,4662,0.90,5,23,0,4479,5,22,0,183,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,11,11,0011 ALEXANDER,11,0,5153,4662,0.90,780,,LA RIVA / FREEMAN,Q,,8,5153,4662,0.90,5,23,2,4479,5,22,2,183,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,11,11,0011 ALEXANDER,11,0,5153,4662,0.90,781,,SIMMONS / ROZE,Q,,9,5153,4662,0.90,5,23,0,4479,5,22,0,183,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,11,11,0011 ALEXANDER,11,0,5153,4662,0.90,800,,NOT QUALIFIED,Q,,10,5153,4662,0.90,5,23,19,4479,5,22,16,183,0,1,3,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,12,12,0012 ALHAMBRA,12,0,1387,817,0.59,1,1,TRUMP / PENCE,R,REP,1,1387,817,0.59,6,2,216,704,6,1,181,113,0,1,35,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,12,12,0012 ALHAMBRA,12,0,1387,817,0.59,2,1,BIDEN / HARRIS,R,DEM,2,1387,817,0.59,6,2,570,704,6,1,499,113,0,1,71,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,12,12,0012 ALHAMBRA,12,0,1387,817,0.59,592,,JORGENSEN / COHEN,R,LBT,3,1387,817,0.59,6,2,19,704,6,1,13,113,0,1,6,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,12,12,0012 ALHAMBRA,12,0,1387,817,0.59,600,,Write-in,W,,4,1387,817,0.59,6,2,0,704,6,1,0,113,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,12,12,0012 ALHAMBRA,12,0,1387,817,0.59,777,,BODDIE / STONEHAM,Q,,5,1387,817,0.59,6,2,0,704,6,1,0,113,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,12,12,0012 ALHAMBRA,12,0,1387,817,0.59,778,,CUMMINGS / HUBER,Q,,6,1387,817,0.59,6,2,0,704,6,1,0,113,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,12,12,0012 ALHAMBRA,12,0,1387,817,0.59,779,,HAWKINS / WALKER,Q,,7,1387,817,0.59,6,2,0,704,6,1,0,113,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,12,12,0012 ALHAMBRA,12,0,1387,817,0.59,780,,LA RIVA / FREEMAN,Q,,8,1387,817,0.59,6,2,0,704,6,1,0,113,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,12,12,0012 ALHAMBRA,12,0,1387,817,0.59,781,,SIMMONS / ROZE,Q,,9,1387,817,0.59,6,2,1,704,6,1,1,113,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,12,12,0012 ALHAMBRA,12,0,1387,817,0.59,800,,NOT QUALIFIED,Q,,10,1387,817,0.59,6,2,3,704,6,1,3,113,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,13,13,0013 ALPACA,13,0,1811,1631,0.90,1,1,TRUMP / PENCE,R,REP,1,1811,1631,0.90,5,6,952,1607,5,6,931,24,0,0,21,0,0,0,0
